id_clients,telephone_number,nickname
1246,89444330672,Roxane
1247,89469833948,Deirdre
1248,89817979802,Cyb
1249,89735219635,Brynna
1250,89863947780,Bobbi
1251,89163774470,Jinny
1252,89551384431,Alie
1253,89765481029,Rosaline
1254,89428042944,Kimmy
1255,89033080210,Queenie
1256,89324331846,Pierette
1257,89308481313,Asia
1258,89073225890,Estell
1259,89340821513,Aigneis
1260,89507560947,Carmencita
1261,89175357761,Selia
1262,89558892547,Jenda
1263,89617345502,Rosabelle
1264,89328695668,Tonia
1265,89169804401,Madelle
1266,89201158969,Regina
1267,89411562626,Gusty
1268,89427445225,Kassey
1269,89082618468,Sherrie
1270,89139968732,Sam
1271,89595846936,Aimil
1272,89888117253,Nita
1273,89194801218,Lorenza
1274,89115780675,Moyna
1275,89512393611,Valera
1276,89709488602,Aryn
1277,89369714259,Rhoda
1278,89413547146,Dyann
1279,89885835382,Aili
1280,89182009432,Quintina
1281,89493684842,Raina
1282,89605276843,Kirstin
1283,89718164400,Demetris
1284,89281444755,Anallese
1285,89869230222,Gloria
1286,89563945549,Maurene
1287,89402993950,Jinny
1288,89496704633,Cam
1289,89810626338,Tobe
1290,89428809443,Odessa
1291,89742481242,Kayla
1292,89099689623,Madeleine
1293,89185590335,Malina
1294,89197193709,Lenna
1295,89397268742,Malina
1296,89680141976,Anestassia
1297,89507293240,Emilia
1298,89507061043,Anestassia
1299,89763150729,Claresta
1300,89374619801,Olivette
1301,89253475291,Penelopa
1302,89545093417,Cissiee
1303,89028976407,Kelly
1304,89637144108,Chere
1305,89397059675,Cindelyn
1306,89981235106,Joelly
1307,89704452849,Lilith
1308,89555199102,Kristan
1309,89919184083,Yetty
1310,89486719181,Tiffie
1311,89711741236,Ariela
1312,89735009324,Paulita
1313,89429555546,Odessa
1314,89060344773,Kerrin
1315,89009097874,Dione
1316,89828228302,Babita
1317,89830863010,Jasmina
1318,89504095457,Dolli
1319,89161855205,Aili
1320,89082950830,Carilyn
1321,89794436690,Dianemarie
1322,89806696088,Carmencita
1323,89421603506,Ilse
1324,89054355631,Aimil
1325,89109304675,Lily
1326,89743088632,Hannis
1327,89533941192,Di
1328,89370979495,Glynnis
1329,89030947946,Jackie
1330,89746134496,Kirstin
1331,89373172931,Valli
1332,89424289080,Renie
1333,89244702995,Shauna
1334,89256943419,Gusella
1335,89466916604,Tobe
1336,89125690895,Selma
1337,89467979256,Latisha
1338,89396604839,Taffy
1339,89507444984,Kittie
1340,89193699851,Libbie
1341,89759589601,Xylina
1342,89907926778,Alie
1343,89957668197,Viki
1344,89986696957,Marylou
1345,89277254114,Jacenta
1346,89430104895,Joleen
1347,89687117726,Susan
1348,89790862864,Marguerite
1349,89559560648,Amii
1350,89975247799,Tobe
1351,89456665336,Justinn
1352,89869293844,Caressa
1353,89133820278,Giustina
1354,89335804231,Kate
1355,89878224401,Carol-Jean
1356,89277267879,Elise
1357,89475603989,Celisse
1358,89589136570,Dari
1359,89609793816,Cecile
1360,89187740505,Lolita
1361,89259783616,Sibella
1362,89237277700,Jasmina
1363,89799714152,Giustina
1364,89016590557,Briney
1365,89018679754,Flory
1366,89560933331,Gavrielle
1367,89404181783,Carmencita
1368,89204908666,Gavrielle
1369,89794599964,Jinny
1370,89436424237,Tonia
1371,89189937553,Evaleen
1372,89068802531,Elvira
1373,89510452360,Tabbatha
1374,89789404228,Krystle
1375,89215873889,Vanessa
1376,89948614143,Rozele
1377,89947037917,Goldie
1378,89558637509,Carmencita
1379,89057648737,Frank
1380,89537446838,Tracey
1381,89521175622,Sharlene
1382,89482867493,Brynna
1383,89933531962,Carilyn
1384,89496369013,Elmira
1385,89293238806,Ilse
1386,89155386343,Charlena
1387,89192096489,Linzy
1388,89332740899,Silvana
1389,89872721723,Gale
1390,89863758847,Willetta
1391,89381826791,Cordi
1392,89648880004,Sindee
1393,89839949080,Aryn
1394,89128642426,Dianemarie
1395,89547326554,Gale
1396,89569402277,Frances
1397,89469085062,Jsandye
1398,89558971101,Philis
1399,89138656306,Marika
1400,89276874876,Sophia
1401,89972447197,Desirae
1402,89574009321,Aimil
1403,89634441400,Maud
1404,89580225530,Dulce
1405,89977176443,Viki
1406,89184754387,Esmeralda
1407,89609817969,Margalo
1408,89188308956,Vonny
1409,89930874604,Sindee
1410,89058567884,Bill
1411,89554770544,Concettina
1412,89873540925,Jaclyn
1413,89579253940,Yvonne
1414,89636257145,Kathi
1415,89066028859,Norine
1416,89798108978,Dione
1417,89196392145,Raf
1418,89654148859,Daune
1419,89558774520,Corry
1420,89237314645,Pollyanna
1421,89710606129,Annabela
1422,89520290285,Ekaterina
1423,89860877762,Cecile
1424,89836749214,Gerianna
1425,89843545722,Kaia
1426,89598391865,Antonietta
1427,89073722911,Margarette
1428,89784761601,Ashlee
1429,89497775511,Steffane
1430,89098664105,Alameda
1431,89314704454,Juliane
1432,89263810704,Dacia
1433,89108589100,Charmaine
1434,89992360214,Lusa
1435,89569679594,Hyacinthe
1436,89315681660,Meriel
1437,89454838343,Meghann
1438,89724076807,Evaleen
1439,89177988267,Teddie
1440,89613465590,Emmey
1441,89424709635,Mallory
1442,89030305481,Hyacinthe
1443,89616715181,Petronia
1444,89460595385,Rivalee
1445,89372569917,Ethel
1446,89515978397,Odessa
1447,89299835687,Amelia
1448,89554199458,Bee
1449,89801583451,Pierette
1450,89932126871,Claudina
1451,89846693873,Meg
1452,89998736331,Tierney
1453,89025970469,Randa
1454,89002863977,Gianina
1455,89656502938,Grier
1456,89070815779,Netty
1457,89041105609,Tobe
1458,89558202320,Randa
1459,89634390341,Christal
1460,89301396591,Bill
1461,89194304512,Lory
1462,89167098371,Adele
1463,89181752446,Arlina
1464,89764218804,Hyacinthe
1465,89850026059,Merle
1466,89137539662,Mary
1467,89853697578,Carolina
1468,89233655547,Fanny
1469,89583507055,Cecile
1470,89956898963,Robinia
1471,89840283747,Albertina
1472,89722545554,Paulita
1473,89756849013,Maurene
1474,89838824111,Janenna
1475,89982648293,Lucy
1476,89222039983,Raf
1477,89575591968,Averyl
1478,89603253021,Collen
1479,89328340765,Theodora
1480,89815362994,Amalie
1481,89669736676,Ana
1482,89287266007,Corly
1483,89154991785,Rhoda
1484,89301805105,Ashlee
1485,89561378221,Heddie
1486,89624992906,Tami
1487,89737623665,Kore
1488,89066879300,Dulce
1489,89583283875,Tybie
1490,89850183814,Harmonia
1491,89104384861,Heddie
1492,89427867066,Alyssa
1493,89143087418,Shell
1494,89279963672,Lila
1495,89543160001,Marline
1496,89532712540,Gerianna
1497,89326186388,Siana
1498,89546865371,Kary
1499,89596776796,Amara
1500,89303414687,Krystle
1501,89855752112,Raina
1502,89096395856,Misha
1503,89306200615,Aaren
1504,89461064841,Kittie
1505,89068335886,Vivia
1506,89743118326,Suzette
1507,89472926876,Steffane
1508,89568845517,Maryellen
1509,89754708647,Fidelia
1510,89769577664,Gilda
1511,89518374819,Loree
1512,89152821394,Quintina
1513,89719218172,Dennie
1514,89081573356,Cissiee
1515,89139562131,Letizia
1516,89103751614,Marnia
1517,89848151138,Ursulina
1518,89520548422,Belva
1519,89002717330,Wileen
1520,89244550558,Sean
1521,89247603399,Maridel
1522,89929938731,Nataline
1523,89119025386,Fanny
1524,89889403540,Charmaine
1525,89123070454,Kaja
1526,89469674096,Kayla
1527,89554561077,Ann-Marie
1528,89433462730,Dennie
1529,89467743797,Hermione
1530,89350640460,Christian
1531,89024694135,Michaelina
1532,89770312244,Cam
1533,89215973356,Claresta
1534,89634720996,Diena
1535,89302338916,Alejandra
1536,89603050091,Codie
1537,89226371834,Jan
1538,89119774266,Melodie
1539,89181228580,Cissiee
1540,89333043374,Phylis
1541,89249070006,Tonia
1542,89019049500,Sindee
1543,89715003292,Clo
1544,89480486097,Malina
1545,89509272262,Abbie
1546,89816309967,Claudina
1547,89819853212,Dione
1548,89663859635,Hermione
1549,89847578526,Dacia
1550,89691093126,Jasmina
1551,89403899631,Frieda
1552,89497324880,Hyacinthe
1553,89775668835,Renie
1554,89635973180,Katuscha
1555,89724184818,Deane
1556,89980474114,Lita
1557,89949839065,Jsandye
1558,89191874772,Rubie
1559,89851917409,Wendi
1560,89131397605,Nyssa
1561,89958501108,Dorene
1562,89843710590,Jerry
1563,89335828423,Eadie
1564,89987248646,Frieda
1565,89974110650,Adele
1566,89338413200,Jeanna
1567,89333756383,Pearline
1568,89573492652,Bobbi
1569,89285169598,Leanna
1570,89163610692,Tarra
1571,89381631570,Kassey
1572,89862937832,Cindelyn
1573,89233639934,Lenna
1574,89770640182,Tilly
1575,89484462056,Shandie
1576,89777999869,Fred
1577,89843145184,Josephine
1578,89171777903,Augustine
1579,89235188604,Atlanta
1580,89119577433,Madeleine
1581,89228722155,Ethel
1582,89874494283,Margette
1583,89588693961,Romona
1584,89044570479,Sadie
1585,89053453429,Deloria
1586,89581988914,Perry
1587,89601904841,Angelique
1588,89023668357,Mignon
1589,89961604628,Babita
1590,89873815798,Stacey
1591,89738166275,Netty
1592,89831052977,Cassandra
1593,89086383093,Jemie
1594,89056223319,Lita
1595,89575323939,Kristan
1596,89723731962,Daryl
1597,89670544782,Susette
1598,89704700704,Vonny
1599,89232032591,Margarette
1600,89031483245,Gwenneth
1601,89869758574,Morganica
1602,89546388856,Bertine
1603,89286651715,Nanete
1604,89767301701,Kassey
1605,89147574354,Barbi
1606,89536235655,Joleen
1607,89783734173,Wileen
1608,89192604519,Vonny
1609,89344764180,Olwen
1610,89904676732,Elfreda
1611,89028699480,Fredericka
1612,89660874582,Joane
1613,89456459836,Eve
1614,89566873161,Joane
1615,89088561293,Aubrie
1616,89196205639,Regina
1617,89077536933,Dagmar
1618,89232442985,Pamella
1619,89226815317,Sharlene
1620,89228711471,Dolli
1621,89846787293,Raf
1622,89011328349,Anestassia
1623,89441682755,Genovera
1624,89892473335,Marjie
1625,89216473042,Elsie
1626,89764213400,Katuscha
1627,89414932386,Darlleen
1628,89954564675,Randa
1629,89012360241,Hollie
1630,89157358450,Devina
1631,89722614269,Lynea
1632,89811672667,Lizzie
1633,89228367259,Bettine
1634,89383519682,Angela
1635,89165388378,Mathilda
1636,89728148356,Allyce
1637,89775498325,Rosabelle
1638,89858960246,Beth
1639,89964603446,Gerianna
1640,89372020444,Harrietta
1641,89006577992,Mary
1642,89736316570,Michaelina
1643,89470932537,Pearline
1644,89040333834,Nessie
1645,89572025340,Madeleine
1646,89181203376,Perry
1647,89816831852,Perry
1648,89738858062,Lanae
1649,89300499246,Julieta
1650,89834256901,Barbara
1651,89003721928,Betta
1652,89080097560,Dacia
1653,89575795975,Audrie
1654,89769548207,Kittie
1655,89769261666,Merle
1656,89793327060,Clo
1657,89800594829,Sam
1658,89243230006,Aili
1659,89216459638,Albertina
1660,89000479244,Louella
1661,89857192931,Kimberley
1662,89262369285,Andeee
1663,89483986759,Lorne
1664,89902065067,Celestyna
1665,89530677117,Agnese
1666,89284256553,Jobi
1667,89315534043,Ashlee
1668,89989042845,Kenna
1669,89098514129,Madeleine
1670,89177639194,Nickie
1671,89104603286,Hope
1672,89667783533,Wendi
1673,89445172563,Micheline
1674,89863863957,Tilly
1675,89249418029,Sophia
1676,89290263721,Ardenia
1677,89728821263,Kristina
1678,89825551506,Kirstin
1679,89640798565,Joelly
1680,89998200638,Taffy
1681,89784353478,Lory
1682,89923879089,Wileen
1683,89651722275,Phylis
1684,89973803469,Rosene
1685,89786189425,Gilligan
1686,89494039633,Starla
1687,89992560553,Damaris
1688,89632222578,Winny
1689,89770284604,Phylis
1690,89557521644,Raquela
1691,89233055042,Josephine
1692,89586707852,Lanna
1693,89806801175,Robinia
1694,89326707515,Pierette
1695,89787078063,Merle
1696,89424402006,Deane
1697,89957692129,Ivett
1698,89171080788,Lindie
1699,89521434093,Vinita
1700,89173697390,Brandise
1701,89768768524,Beverley
1702,89704546741,Viki
1703,89588510851,Basia
1704,89760024273,Aurore
1705,89209332332,Dode
1706,89193583047,Dorice
1707,89930187771,Nicoli
1708,89373108558,Etta
1709,89738548485,Eadie
1710,89866587659,Gusella
1711,89975346601,Cathyleen
1712,89914503007,Ekaterina
1713,89087372148,Kirstin
1714,89743545789,Bertine
1715,89738251343,Angela
1716,89064194635,Nadine
1717,89434131713,Correy
1718,89221502593,Gianina
1719,89571511961,Marsiella
1720,89505779116,Eolanda
1721,89208745107,Jobi
1722,89079877658,Lizzie
1723,89513165716,Helsa
1724,89738833584,Marcelline
1725,89885312672,Candy
1726,89560284172,Bobinette
1727,89297313438,Courtnay
1728,89951377095,Brianna
1729,89850169424,Edee
1730,89222435317,Margette
1731,89600839739,Dale
1732,89411894894,Aigneis
1733,89790436703,Violet
1734,89919792515,Gabi
1735,89567016376,Jinny
1736,89477250531,Ginnie
1737,89378140388,Nollie
1738,89860974251,Edee
1739,89334262702,Florie
1740,89452937301,Mara
1741,89187838068,Emylee
1742,89297703643,Juliane
1743,89137481561,Alie
1744,89149944187,Dione
1745,89435627228,Chickie
1746,89836517637,Anestassia
1747,89157372230,Tilly
1748,89384628263,Glenda
1749,89088154448,Dominga
1750,89627451061,Diena
1751,89772246615,Janis
1752,89605057376,Bee
1753,89072682210,Myriam
1754,89019295534,Stevana
1755,89583309349,Olwen
1756,89308141841,Alyda
1757,89920593581,Beverley
1758,89965484739,Suzette
1759,89014666809,Nyssa
1760,89662385157,Dyann
1761,89599929271,Beverley
1762,89732656507,Korrie
1763,89273008875,Queenie
1764,89863207141,Bee
1765,89096864565,Roberta
1766,89244781964,Sarette
1767,89409981792,Althea
1768,89999707570,Cyndie
1769,89209267015,Jasmina
1770,89221589024,Katharina
1771,89852023054,Mamie
1772,89748593778,Sonni
1773,89801710437,Suzette
1774,89071853305,Lily
1775,89562249067,Siana
1776,89132088697,Carmela
1777,89939673300,Arabel
1778,89547366908,Edith
1779,89117019280,Elyssa
1780,89876576504,Lorie
1781,89051491433,Melisent
1782,89669429193,Marinna
1783,89986546991,Joleen
1784,89112998530,Siana
1785,89814925096,Dolli
1786,89968826339,Malina
1787,89377486496,Sandie
1788,89201742119,Jacquetta
1789,89004352840,Elsie
1790,89385993264,Marcy
1791,89510147843,Gratia
1792,89413419307,Doralynne
1793,89793254485,Kial
1794,89182208230,Shannah
1795,89608091523,Clary
1796,89966099065,Evita
1797,89256894461,Tracey
1798,89899566571,Sheelagh
1799,89606925441,Andree
1800,89627108695,Susette
1801,89259606486,Babita
1802,89345829845,Nita
1803,89310055593,Ursulina
1804,89535877370,Daune
1805,89177424060,Alejandra
1806,89370392973,Marnia
1807,89770954872,Willetta
1808,89221337321,Maud
1809,89806442889,Maye
1810,89083221962,Nessie
1811,89496119101,Cherrita
1812,89740581029,Adele
1813,89548050426,Lacie
1814,89482170509,Tomasina
1815,89317810041,Hannis
1816,89340274145,Jaime
1817,89632626355,Quintina
1818,89694586857,Basia
1819,89310609687,Blondelle
1820,89777849633,Andree
1821,89398037396,Babita
1822,89910299131,Evaleen
1823,89768390471,Sherrie
1824,89322998220,Giustina
1825,89343481944,Lita
1826,89153866997,Ida
1827,89363873366,Dennie
1828,89954084387,Mellicent
1829,89249854620,Claresta
1830,89509036962,Madelle
1831,89102644233,Minda
1832,89727158346,Augustine
1833,89988531627,Candy
1834,89142061590,Lorenza
1835,89726353765,Amii
1836,89700247765,Nonnah
1837,89393391141,Ruthe
1838,89907019417,Riannon
1839,89090711971,Corry
1840,89411343606,Mellicent
1841,89910409116,Constance
1842,89430178016,Jordan
1843,89163784715,Margalo
1844,89607647908,Lyssa
1845,89900672775,Celisse
1846,89483057821,Pollyanna
1847,89874403048,Ninnetta
1848,89423444562,Ruthe
1849,89084928827,Minda
1850,89505741736,Chastity
1851,89249013609,Jerry
1852,89098876995,Melanie
1853,89183603944,Chandra
1854,89088536869,Michaelina
1855,89315719835,Fanny
1856,89179412263,Danny
1857,89282938283,Cam
1858,89018311430,Lanna
1859,89309973698,Rochette
1860,89822117600,Lily
1861,89977073156,Tierney
1862,89316832455,Peri
1863,89671389840,Hope
1864,89378686265,Margarette
1865,89215923546,Nyssa
1866,89803850799,Winifred
1867,89732477252,Leia
1868,89216511262,Shirlee
1869,89727600268,Annabela
1870,89256814116,Sherrie
1871,89718833936,Blinni
1872,89139732925,Rosene
1873,89180788139,Kassey
1874,89432664369,Althea
1875,89469058409,Rubie
1876,89753504322,Sharlene
1877,89979766470,Jenilee
1878,89029633224,Corly
1879,89032495761,Mildrid
1880,89894131941,June
1881,89223948162,Oralee
1882,89483382882,Willetta
1883,89273492309,Gilda
1884,89075841092,Helena
1885,89173141278,Lenna
1886,89640438687,Leia
1887,89336181209,Hope
1888,89381276401,Vere
1889,89976189903,Genovera
1890,89579201228,Ivett
1891,89401414934,Selia
1892,89281620137,Orsola
1893,89218508687,Nonnah
1894,89542090713,Micheline
1895,89326799444,Myriam
1896,89739674875,Nicoli
1897,89910500834,Pierette
1898,89776491390,Elka
1899,89231418451,Nananne
1900,89841396250,Rosabelle
1901,89288876328,Modestia
1902,89870975038,Merle
1903,89985713075,Jessy
1904,89482839581,Berget
1905,89856614438,Coral
1906,89379586757,Phylis
1907,89438429816,Codie
1908,89577643136,Barbara
1909,89329696878,Corina
1910,89126467502,Gusty
1911,89599368670,Nessie
1912,89893306462,Fawne
1913,89628834381,Tressa
1914,89877233230,Valera
1915,89612518016,Emma
1916,89951740053,Dianemarie
1917,89039161532,Gui
1918,89730168325,Angela
1919,89547724989,Lauryn
1920,89948836555,Grier
1921,89413297884,Ilse
1922,89117606165,Theodora
1923,89717294964,Glynnis
1924,89906772758,Anestassia
